Age,Education,Education Yrs,Marital Status,Employer,Occupation,Relationship Status,Sex,Capital Gain,Capital Loss,Hours per Week,Native Country,Salary
24, Some-college,10, Married-civ-spouse, Private, Machine-op-inspct, Wife, Female,7298,0,48, United-States,279472
22, Bachelors,13, Never-married, Private, Prof-specialty, Not-in-family, Female,0,0,15, Germany,34918
42, Some-college,10, Married-civ-spouse, Local-gov, Craft-repair, Husband, Male,5178,0,40, United-States,97688
34, Assoc-acdm,12, Divorced, Private, Sales, Unmarried, Female,0,0,45, United-States,175413
60, Bachelors,13, Divorced, Private, Prof-specialty, Not-in-family, Female,0,0,42, United-States,173960
21, HS-grad,9, Never-married, Private, Handlers-cleaners, Own-child, Male,0,0,40, United-States,205759
57, Masters,14, Married-civ-spouse, Federal-gov, Sales, Husband, Male,15024,0,40, United-States,425161
41, Prof-school,15, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,60, United-States,220531
50, Some-college,10, Divorced, Private, Other-service, Not-in-family, Male,0,0,45, United-States,176609
25, Bachelors,13, Never-married, Private, Exec-managerial, Not-in-family, Female,0,0,40, United-States,371987
50, 7th-8th,4, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, Ecuador,193884
36, Bachelors,13, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,45, United-States,200352
31, HS-grad,9, Divorced, Private, Prof-specialty, Not-in-family, Female,0,0,40, United-States,127595
29, Bachelors,13, Never-married, Local-gov, Protective-serv, Not-in-family, Male,0,0,56, United-States,220419
21, Some-college,10, Never-married, Private, Sales, Own-child, Male,0,0,45, United-States,231931
27, Bachelors,13, Never-married, Private, Tech-support, Unmarried, Female,0,0,40, United-States,248402
65, HS-grad,9, Married-civ-spouse, Private, Transport-moving, Husband, Male,0,0,16, United-States,111095
37, Bachelors,13, Divorced, Self-emp-inc, Sales, Not-in-family, Female,0,0,60, United-States,57424
39, Masters,14, Married-civ-spouse, ?, ?, Wife, Female,3464,0,40, ?,157443
24, HS-grad,9, Never-married, Private, Craft-repair, Own-child, Male,0,0,40, United-States,278130
38, HS-grad,9, Divorced, Private, Sales, Not-in-family, Male,0,0,80, United-States,169469
48, Bachelors,13, Married-civ-spouse, Private, Adm-clerical, Husband, Male,7688,0,40, United-States,146268
21, Some-college,10, Never-married, Private, Other-service, Not-in-family, Female,0,0,25, United-States,153718
31, HS-grad,9, Married-civ-spouse, Private, Transport-moving, Husband, Male,0,0,45, United-States,217460
55, HS-grad,9, Married-civ-spouse, Private, Sales, Husband, Male,4386,0,40, United-States,238638
24, Some-college,10, Married-civ-spouse, Private, Adm-clerical, Wife, Female,0,0,40, Laos,303296
43, HS-grad,9, Divorced, Private, Adm-clerical, Not-in-family, Female,0,0,40, United-States,173321
26, Assoc-acdm,12, Never-married, Private, Tech-support, Not-in-family, Male,0,0,45, United-States,193945
46, Assoc-acdm,12, Never-married, Private, Prof-specialty, Not-in-family, Female,0,0,33, United-States,83082
35, Assoc-acdm,12, Married-civ-spouse, Private, Adm-clerical, Husband, Male,0,0,40, United-States,193815
41, Some-college,10, Married-civ-spouse, Self-emp-inc, Farming-fishing, Husband, Male,0,0,54, United-States,34987
26, Bachelors,13, Never-married, Private, Sales, Not-in-family, Male,0,0,40, United-States,59306
34, Masters,14, Married-civ-spouse, Private, Exec-managerial, Husband, Male,7298,0,35, Taiwan,142897
19, Some-college,10, Never-married, ?, ?, Own-child, Female,0,0,25, United-States,860348
36, Bachelors,13, Divorced, Self-emp-not-inc, Prof-specialty, Not-in-family, Female,0,0,40, United-States,205607
22, Some-college,10, Never-married, Private, Sales, Own-child, Male,0,0,15, United-States,199698
24, Some-college,10, Never-married, Private, Machine-op-inspct, Not-in-family, Male,0,0,40, United-States,191954
77, Some-college,10, Married-civ-spouse, Self-emp-not-inc, Sales, Husband, Male,0,0,40, United-States,138714
22, 5th-6th,3, Married-civ-spouse, Private, Machine-op-inspct, Other-relative, Female,0,0,40, Mexico,399087
29, Some-college,10, Never-married, Private, Tech-support, Not-in-family, Female,0,0,40, United-States,423158
62, HS-grad,9, Widowed, Private, Other-service, Not-in-family, Female,0,0,24, United-States,159841
39, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Exec-managerial, Husband, Male,0,0,40, United-States,174308
43, Some-college,10, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,1485,50, United-States,50356
35, HS-grad,9, Divorced, Private, Transport-moving, Not-in-family, Male,0,0,45, United-States,186110
29, 11th,7, Never-married, Private, Exec-managerial, Not-in-family, Female,0,0,40, United-States,200381
76, Masters,14, Married-civ-spouse, Self-emp-not-inc, Craft-repair, Husband, Male,0,0,10, United-States,174309
63, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Farming-fishing, Husband, Male,0,0,45, United-States,78383
23, Assoc-voc,11, Never-married, ?, ?, Own-child, Female,0,0,15, United-States,211601
43, Some-college,10, Married-civ-spouse, Private, Prof-specialty, Wife, Female,0,1887,50, United-States,187728
58, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Handlers-cleaners, Husband, Male,0,0,40, United-States,321171
66, HS-grad,9, Never-married, Private, Transport-moving, Not-in-family, Male,2050,0,55, United-States,127921
41, Some-college,10, Never-married, Private, Craft-repair, Not-in-family, Male,0,0,45, United-States,206565
26, Bachelors,13, Never-married, Private, Adm-clerical, Not-in-family, Male,0,0,40, United-States,224563
47, Assoc-voc,11, Never-married, Private, Other-service, Not-in-family, Male,0,0,40, United-States,178686
55, 10th,6, Married-civ-spouse, Local-gov, Adm-clerical, Husband, Male,0,0,40, United-States,98545
53, HS-grad,9, Married-civ-spouse, Private, Transport-moving, Husband, Male,0,0,40, United-States,242606
17, 5th-6th,3, Never-married, Private, Other-service, Other-relative, Male,0,0,48, Mexico,270942
30, HS-grad,9, Never-married, Private, Craft-repair, Other-relative, Male,0,0,40, United-States,94235
49, Masters,14, Never-married, Private, Prof-specialty, Not-in-family, Male,0,0,60, United-States,71195
19, HS-grad,9, Never-married, Private, Sales, Unmarried, Male,0,0,30, Haiti,104112
45, HS-grad,9, Married-civ-spouse, Private, Other-service, Husband, Male,0,0,40, United-States,261192
26, Assoc-acdm,12, Never-married, Private, Sales, Not-in-family, Male,0,0,40, United-States,94936
38, Assoc-voc,11, Married-civ-spouse, Private, Craft-repair, Husband, Male,7298,0,40, United-States,296478
36, HS-grad,9, Married-civ-spouse, State-gov, Protective-serv, Husband, Male,7298,0,40, United-States,119272
33, HS-grad,9, Never-married, Private, Farming-fishing, Not-in-family, Male,0,0,20, United-States,85043
22, Some-college,10, Never-married, State-gov, Protective-serv, Own-child, Female,0,0,40, United-States,293364
43, Bachelors,13, Never-married, Self-emp-not-inc, Sales, Not-in-family, Male,0,0,42, United-States,241895
67, 11th,7, Married-civ-spouse, ?, ?, Husband, Male,0,0,8, United-States,36135
30, Assoc-voc,11, Divorced, ?, ?, Unmarried, Female,0,0,40, United-States,151989
56, Assoc-acdm,12, Married-spouse-absent, Private, Other-service, Not-in-family, Male,0,0,25, Iran,101128
31, Bachelors,13, Never-married, Private, Prof-specialty, Own-child, Male,0,0,25, United-States,156464
33, Bachelors,13, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,40, United-States,117963
26, HS-grad,9, Married-civ-spouse, Private, Other-service, Husband, Male,0,0,40, United-States,192262
33, Bachelors,13, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,40, United-States,111363
46, 11th,7, Married-civ-spouse, Local-gov, Transport-moving, Husband, Male,0,0,30, United-States,329752
59, Bachelors,13, Married-civ-spouse, ?, ?, Husband, Male,0,0,40, United-States,372020
38, HS-grad,9, Married-civ-spouse, Federal-gov, Adm-clerical, Husband, Male,0,0,40, United-States,95432
65, 11th,7, Widowed, Private, Other-service, Unmarried, Male,0,0,40, United-States,161400
40, Assoc-voc,11, Married-civ-spouse, Private, Tech-support, Husband, Male,0,0,40, United-States,96129
42, HS-grad,9, Married-civ-spouse, Private, Adm-clerical, Wife, Female,0,0,35, United-States,111949
26, 9th,5, Married-civ-spouse, Self-emp-not-inc, Craft-repair, Husband, Male,0,0,40, Portugal,117125
36, 10th,6, Married-civ-spouse, Private, Other-service, Wife, Female,0,0,24, United-States,348022
62, Masters,14, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,40, United-States,270092
43, Bachelors,13, Married-civ-spouse, Private, Transport-moving, Husband, Male,0,0,45, United-States,180609
43, Bachelors,13, Divorced, Private, Exec-managerial, Not-in-family, Male,0,1564,45, United-States,174575
22, HS-grad,9, Married-spouse-absent, Private, Sales, Not-in-family, Male,0,0,55, United-States,410439
28, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, United-States,92262
56, Some-college,10, Married-civ-spouse, Self-emp-not-inc, Sales, Husband, Male,0,0,45, United-States,183081
22, Assoc-acdm,12, Never-married, Private, Sales, Not-in-family, Female,0,0,15, United-States,362589
57, Bachelors,13, Divorced, Private, Exec-managerial, Not-in-family, Female,0,0,45, United-States,212448
39, HS-grad,9, Divorced, Private, Sales, Unmarried, Female,0,0,40, United-States,481060
26, Some-college,10, Never-married, Federal-gov, Adm-clerical, Unmarried, Female,0,0,15, United-States,185885
17, 11th,7, Never-married, Private, Other-service, Own-child, Male,0,0,10, United-States,89821
40, Assoc-voc,11, Married-civ-spouse, State-gov, Machine-op-inspct, Husband, Male,0,0,38, United-States,184018
45, HS-grad,9, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,40, United-States,256649
44, HS-grad,9, Never-married, Private, Craft-repair, Not-in-family, Male,0,0,40, United-States,160323
20, Some-college,10, Never-married, Local-gov, Adm-clerical, Own-child, Female,0,0,10, United-States,350845
33, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Wife, Female,0,0,40, United-States,267404
23, Some-college,10, Never-married, Private, Sales, Not-in-family, Male,0,0,40, United-States,35633
46, Masters,14, Divorced, Self-emp-not-inc, Exec-managerial, Not-in-family, Male,0,0,30, United-States,80914
38, HS-grad,9, Married-civ-spouse, Private, Sales, Husband, Male,0,0,50, United-States,172927
54, HS-grad,9, Divorced, Private, Transport-moving, Not-in-family, Male,0,0,40, United-States,174319
46, 5th-6th,3, Divorced, Private, Craft-repair, Not-in-family, Female,0,2339,45, United-States,214955
25, Some-college,10, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, United-States,344991
46, Some-college,10, Divorced, Private, Sales, Not-in-family, Female,0,0,40, United-States,108699
36, Some-college,10, Married-civ-spouse, Local-gov, Transport-moving, Wife, Female,0,0,40, United-States,117312
23, HS-grad,9, Never-married, Private, Other-service, Not-in-family, Female,0,0,25, United-States,396099
29, HS-grad,9, Separated, Private, Machine-op-inspct, Not-in-family, Male,0,0,40, United-States,134152
44, Some-college,10, Married-civ-spouse, Private, Adm-clerical, Wife, Female,0,2415,6, United-States,162028
19, Some-college,10, Never-married, Private, Adm-clerical, Own-child, Female,0,0,16, United-States,25429
19, HS-grad,9, Never-married, Private, Other-service, Other-relative, Female,0,0,40, United-States,232392
35, HS-grad,9, Married-civ-spouse, Private, Other-service, Wife, Female,0,0,40, United-States,220098
27, Bachelors,13, Never-married, Private, Craft-repair, Not-in-family, Male,0,0,50, United-States,301302
46, Assoc-acdm,12, Separated, Self-emp-not-inc, Craft-repair, Not-in-family, Male,0,0,40, United-States,277946
34, Bachelors,13, Married-civ-spouse, State-gov, Exec-managerial, Husband, Male,7688,0,45, ?,98101
34, HS-grad,9, Never-married, Private, Other-service, Not-in-family, Female,0,0,35, United-States,196164
44, Some-college,10, Married-civ-spouse, Private, Tech-support, Husband, Male,0,0,40, United-States,115562
45, Some-college,10, Divorced, Private, Handlers-cleaners, Unmarried, Female,0,0,40, United-States,96975
20, HS-grad,9, Never-married, ?, ?, Other-relative, Female,0,0,35, United-States,137300
25, Bachelors,13, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,55, United-States,86872
52, Bachelors,13, Married-civ-spouse, Self-emp-inc, Exec-managerial, Husband, Male,0,0,50, United-States,132178
20, Some-college,10, Never-married, Private, Handlers-cleaners, Own-child, Male,0,0,40, United-States,416103
28, Some-college,10, Never-married, Private, Other-service, Not-in-family, Female,0,0,40, United-States,108574
50, Bachelors,13, Married-civ-spouse, State-gov, Protective-serv, Husband, Male,0,0,40, United-States,288353
34, Assoc-voc,11, Divorced, Private, Tech-support, Not-in-family, Female,0,0,64, United-States,227689
28, 7th-8th,4, Married-civ-spouse, Private, Handlers-cleaners, Husband, Male,0,2179,40, Puerto-Rico,166481
41, Masters,14, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,1977,65, United-States,445382
28, HS-grad,9, Married-civ-spouse, Private, Adm-clerical, Husband, Male,0,0,40, United-States,110145
46, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Craft-repair, Husband, Male,0,0,25, United-States,317253
28, Some-college,10, Married-civ-spouse, ?, ?, Wife, Female,0,1887,40, United-States,123147
32, Some-college,10, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,50, United-States,364657
41, Some-college,10, Divorced, Local-gov, Other-service, Not-in-family, Female,0,0,24, United-States,42346
24, HS-grad,9, Never-married, Private, Handlers-cleaners, Unmarried, Female,0,0,40, United-States,241951
33, Some-college,10, Divorced, Private, Exec-managerial, Unmarried, Female,0,0,40, United-States,118500
46, Doctorate,16, Married-civ-spouse, Private, Exec-managerial, Husband, Male,15024,0,60, United-States,188386
31, Some-college,10, Married-civ-spouse, State-gov, Machine-op-inspct, Husband, Male,0,0,40, United-States,1033222
35, 12th,8, Divorced, Private, Craft-repair, Not-in-family, Male,0,0,50, United-States,92440
52, 1st-4th,2, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,40, Mexico,190762
30, 11th,7, Never-married, Private, Other-service, Own-child, Female,0,0,19, United-States,426017
34, 11th,7, Separated, Local-gov, Machine-op-inspct, Not-in-family, Male,0,0,40, United-States,243867
34, HS-grad,9, Divorced, State-gov, Transport-moving, Unmarried, Female,0,0,40, United-States,240283
20, Some-college,10, Married-civ-spouse, Private, Sales, Husband, Male,0,0,30, United-States,61777
17, 11th,7, Never-married, Private, Handlers-cleaners, Own-child, Male,2176,0,18, United-States,175024
32, Bachelors,13, Married-civ-spouse, State-gov, Exec-managerial, Wife, Female,0,0,40, United-States,92003
29, HS-grad,9, Divorced, Private, Farming-fishing, Not-in-family, Male,0,0,40, United-States,188401
33, 10th,6, Never-married, Private, Craft-repair, Unmarried, Female,0,0,35, United-States,228528
25, HS-grad,9, Married-civ-spouse, Private, Transport-moving, Husband, Male,0,0,60, United-States,133373
36, Masters,14, Never-married, Federal-gov, Prof-specialty, Not-in-family, Male,0,1408,40, United-States,255191
23, HS-grad,9, Never-married, Private, Handlers-cleaners, Not-in-family, Male,0,0,72, Dominican-Republic,204653
63, HS-grad,9, Married-civ-spouse, Self-emp-inc, Exec-managerial, Husband, Male,0,0,40, United-States,222289
47, Masters,14, Married-civ-spouse, Local-gov, Prof-specialty, Husband, Male,0,0,40, United-States,287480
80, HS-grad,9, Widowed, ?, ?, Not-in-family, Male,0,0,24, United-States,107762
17, 11th,7, Never-married, ?, ?, Own-child, Male,0,0,40, United-States,202521
40, Bachelors,13, Married-spouse-absent, Self-emp-not-inc, Prof-specialty, Not-in-family, Female,2174,0,40, United-States,204116
